state,year,quarter,district,count,amount
Uttar Pradesh,2020,3,Agra,3402430,6647928319.006588
Uttar Pradesh,2020,3,Varanasi,3370707,6634516647.606381
Uttar Pradesh,2020,3,Gorakhpur,3197317,7043485657.433089
Uttar Pradesh,2020,3,Aligarh,2172376,4433149341.3868065
Uttar Pradesh,2020,4,Gautam Buddha Nagar,26875484,32842519367.026226
Uttar Pradesh,2020,4,Lucknow,21791125,48660862847.75142
Uttar Pradesh,2020,4,Ghaziabad,15220234,24565353557.018074
Uttar Pradesh,2020,4,Prayagraj,6423026,12760082970.572113
Uttar Pradesh,2020,4,Kanpur Nagar,6052576,12308345528.861279
Uttar Pradesh,2020,4,Agra,5121332,10378549354.94224
Uttar Pradesh,2020,4,Meerut,5063989,10705409123.829666
Uttar Pradesh,2020,4,Varanasi,5020393,10194936776.671387
Uttar Pradesh,2020,4,Gorakhpur,4537853,10798676241.771055
Uttar Pradesh,2020,4,Aligarh,3179237,6659603398.445011
Uttar Pradesh,2021,1,Lucknow,35616880,66268662302.66503
Uttar Pradesh,2021,1,Gautam Buddha Nagar,31352951,37748670525.2387
Uttar Pradesh,2021,1,Ghaziabad,16400075,26364856584.17089
Uttar Pradesh,2021,1,Prayagraj,7886986,14358916730.34151
Uttar Pradesh,2021,1,Kanpur Nagar,6948497,13274223178.294434
Uttar Pradesh,2021,1,Meerut,6883062,13712809242.556309
Uttar Pradesh,2021,1,Varanasi,5807048,10950765766.981533
Uttar Pradesh,2021,1,Agra,5773733,11198658827.144236
Uttar Pradesh,2021,1,Gorakhpur,4804502,10959348578.905521
Uttar Pradesh,2021,1,Aligarh,3639658,7418381922.136725
Uttar Pradesh,2021,2,Lucknow,41241215,78447443137.55057
Uttar Pradesh,2021,2,Gautam Buddha Nagar,29169349,37072547539.88541
Uttar Pradesh,2021,2,Ghaziabad,16797842,27766534443.259594
Uttar Pradesh,2021,2,Meerut,8599202,16511763499.94571
Uttar Pradesh,2021,2,Prayagraj,8039353,15903938690.169538
Uttar Pradesh,2021,2,Kanpur Nagar,7585841,14935346898.476763
Uttar Pradesh,2021,2,Agra,6542679,12895519153.397434
Uttar Pradesh,2021,2,Varanasi,6220925,12596441736.919134
Uttar Pradesh,2021,2,Gorakhpur,5995988,13762240584.653461
Uttar Pradesh,2021,2,Aligarh,4566809,9169523754.569004
Uttar Pradesh,2021,3,Lucknow,51055467,85371248453.0547
Uttar Pradesh,2021,3,Gautam Buddha Nagar,41878965,51051292560.45669
Uttar Pradesh,2021,3,Ghaziabad,22358776,35753594948.1124
Uttar Pradesh,2021,3,Meerut,11446543,20511958929.64806
Uttar Pradesh,2021,3,Prayagraj,10478343,18012924107.458786
Uttar Pradesh,2021,3,Kanpur Nagar,9924366,18370977249.144783
Uttar Pradesh,2021,3,Agra,8882859,16295735776.09449
Uttar Pradesh,2021,3,Varanasi,8732870,15613135907.98264
Uttar Pradesh,2021,3,Gorakhpur,7464913,15458247189.130363
Uttar Pradesh,2021,3,Aligarh,5783351,10758162334.818872
Uttar Pradesh,2021,4,Lucknow,67415795,115688821642.09215
Uttar Pradesh,2021,4,Gautam Buddha Nagar,52546170,66955029270.3713
Uttar Pradesh,2021,4,Ghaziabad,27945576,45871860827.12578
Uttar Pradesh,2021,4,Meerut,15531638,28699663710.751427
Uttar Pradesh,2021,4,Prayagraj,14418013,25298767096.605217
Uttar Pradesh,2021,4,Kanpur Nagar,13055831,24968225095.50705
Uttar Pradesh,2021,4,Agra,11675242,22888020081.302628
Uttar Pradesh,2021,4,Varanasi,11458477,22020915567.445705
Uttar Pradesh,2021,4,Gorakhpur,9958532,21591200217.75315
Uttar Pradesh,2021,4,Aligarh,7765317,15072461376.02834
Uttar Pradesh,2022,1,Lucknow,79740953,132456458141.91397
Uttar Pradesh,2022,1,Gautam Buddha Nagar,58229149,74371363420.47153
Uttar Pradesh,2022,1,Ghaziabad,30948888,50571013176.64976
Uttar Pradesh,2022,1,Meerut,17966278,32377627599.030327
Uttar Pradesh,2022,1,Prayagraj,16566417,28293055160.255882
Uttar Pradesh,2022,1,Kanpur Nagar,14902263,27612832763.662384
Uttar Pradesh,2022,1,Agra,14010919,26233858697.697464
Uttar Pradesh,2022,1,Varanasi,13246317,24155800509.84869
Uttar Pradesh,2022,1,Gorakhpur,10758812,22861881939.64662
Uttar Pradesh,2022,1,Aligarh,9297702,17226202534.103092
Uttar Pradesh,2022,2,Lucknow,102123625,164056107244.2309
Uttar Pradesh,2022,2,Gautam Buddha Nagar,74160647,87828388050.506
Uttar Pradesh,2022,2,Ghaziabad,37739024,59183436240.67706
Uttar Pradesh,2022,2,Meerut,22419976,38399767082.406334
Uttar Pradesh,2022,2,Prayagraj,20833684,34267771491.719467
Uttar Pradesh,2022,2,Kanpur Nagar,18142630,32679093848.494316
Uttar Pradesh,2022,2,Agra,17306092,31826611654.86806
Uttar Pradesh,2022,2,Varanasi,16290241,29105585945.91128
Uttar Pradesh,2022,2,Gorakhpur,14066992,28691435244.931892
Uttar Pradesh,2022,2,Aligarh,11491914,20498359414.78222
Uttar Pradesh,2022,3,Lucknow,103532277,150291038432.73062
Uttar Pradesh,2022,3,Gautam Buddha Nagar,87799548,100238159351.64151
Uttar Pradesh,2022,3,Varanasi,42895237,64967816692.82996
Uttar Pradesh,2022,3,Ghaziabad,41898334,62804603270.37625
Uttar Pradesh,2022,3,Agra,26751663,43128786478.760445
Uttar Pradesh,2022,3,Kanpur Nagar,26593070,42855018051.76041
Uttar Pradesh,2022,3,Meerut,25631216,40328370458.53699
Uttar Pradesh,2022,3,Prayagraj,21085656,30385713265.50251
Uttar Pradesh,2022,3,Moradabad,15532268,26474629769.408638
Uttar Pradesh,2022,3,Aligarh,14106419,22685286303.74517
Uttar Pradesh,2022,4,Lucknow,142292419,214139000063.1341
Uttar Pradesh,2022,4,Gautam Buddha Nagar,90864471,104162479492.51544
Uttar Pradesh,2022,4,Ghaziabad,48195051,73333545352.23656
Uttar Pradesh,2022,4,Varanasi,38410576,61679282505.82438
Uttar Pradesh,2022,4,Kanpur Nagar,34663083,57423578589.05292
Uttar Pradesh,2022,4,Meerut,30761564,49044446642.880615
Uttar Pradesh,2022,4,Agra,27454413,46946394676.79358
Uttar Pradesh,2022,4,Prayagraj,27038499,40737923540.02559
Uttar Pradesh,2022,4,Bijnor,19251587,30994615217.1439
Uttar Pradesh,2022,4,Aligarh,18387697,30529612967.374783
Uttar Pradesh,2023,1,Gautam Buddha Nagar,130607154,135979906082.0
Uttar Pradesh,2023,1,Ghaziabad,66936417,98038172535.0
Uttar Pradesh,2023,1,Lucknow,65525552,87840979618.0
Uttar Pradesh,2023,1,Prayagraj,35080059,49998377066.0
Uttar Pradesh,2023,1,Agra,30391351,52433820121.0
Uttar Pradesh,2023,1,Kanpur Nagar,28577522,47822572131.0
Uttar Pradesh,2023,1,Varanasi,27637995,45388936309.0
Uttar Pradesh,2023,1,Meerut,25600912,44514485441.0
Uttar Pradesh,2023,1,Gorakhpur,22422173,41547143859.0
Uttar Pradesh,2023,1,Mathura,22349552,35663288960.0
Uttar Pradesh,2023,2,Gautam Buddha Nagar,157681545,150948217823.0
Uttar Pradesh,2023,2,Ghaziabad,79274230,106962936038.0
Uttar Pradesh,2023,2,Lucknow,75332865,96742551859.0
Uttar Pradesh,2023,2,Prayagraj,41130090,55619365184.0
Uttar Pradesh,2023,2,Agra,36064514,57518188065.0
Uttar Pradesh,2023,2,Kanpur Nagar,33104317,52168272566.0
Uttar Pradesh,2023,2,Varanasi,32929066,51653036301.0
Uttar Pradesh,2023,2,Meerut,30318321,48422446534.0
Uttar Pradesh,2023,2,Gorakhpur,28202448,48397427638.0
Uttar Pradesh,2023,2,Mathura,27350787,40577938266.0
Uttar Pradesh,2023,3,Gautam Buddha Nagar,180450033,164910883457.0
Uttar Pradesh,2023,3,Ghaziabad,90310474,114685853196.0
Uttar Pradesh,2023,3,Lucknow,86168998,103457346131.0
Uttar Pradesh,2023,3,Prayagraj,46007458,55169169118.0
Uttar Pradesh,2023,3,Agra,41540299,60724548821.0
Uttar Pradesh,2023,3,Varanasi,36947014,51945207590.0
Uttar Pradesh,2023,3,Kanpur Nagar,36784059,54129176816.0
Uttar Pradesh,2023,3,Meerut,34303179,51158129419.0
Uttar Pradesh,2023,3,Mathura,32732371,44180537058.0
Uttar Pradesh,2023,3,Gorakhpur,29832994,47279353029.0
Uttar Pradesh,2023,4,Gautam Buddha Nagar,192419424,180306500632.0
Uttar Pradesh,2023,4,Ghaziabad,99630622,129846740841.0
Uttar Pradesh,2023,4,Lucknow,94286078,116432620092.0
Uttar Pradesh,2023,4,Prayagraj,52219466,66103195627.0
Uttar Pradesh,2023,4,Agra,47863910,73637151813.0
Uttar Pradesh,2023,4,Varanasi,41191261,61044459325.0
Uttar Pradesh,2023,4,Kanpur Nagar,40739887,63027281450.0
Uttar Pradesh,2023,4,Meerut,39690199,61931474558.0
Uttar Pradesh,2023,4,Mathura,36556146,52304594604.0
Uttar Pradesh,2023,4,Gorakhpur,35512032,56620739017.0
Uttar Pradesh,2024,1,Gautam Buddha Nagar,214720949,194154342486.0
Uttar Pradesh,2024,1,Ghaziabad,109758298,137986072000.0
Uttar Pradesh,2024,1,Lucknow,98984929,120573446601.0
Uttar Pradesh,2024,1,Prayagraj,59468623,73955736866.0
Uttar Pradesh,2024,1,Agra,55419961,81038729448.0
Uttar Pradesh,2024,1,Varanasi,45777703,65710111632.0
Uttar Pradesh,2024,1,Meerut,44767366,68415601527.0
Uttar Pradesh,2024,1,Kanpur Nagar,44194366,65696223285.0
Uttar Pradesh,2024,1,Mathura,43428644,58457815015.0
Uttar Pradesh,2024,1,Aligarh,41188747,57031640561.0
Uttar Pradesh,2024,2,Gautam Buddha Nagar,265595986,216594147530.0
Uttar Pradesh,2024,2,Ghaziabad,134489423,151784488421.0
Uttar Pradesh,2024,2,Lucknow,114911286,130163269528.0
Uttar Pradesh,2024,2,Prayagraj,68889466,79935836127.0
Uttar Pradesh,2024,2,Agra,64970242,87526694851.0
Uttar Pradesh,2024,2,Varanasi,53609943,72045558201.0
Uttar Pradesh,2024,2,Meerut,53321480,73554412225.0
Uttar Pradesh,2024,2,Kanpur Nagar,51693571,71093070940.0
Uttar Pradesh,2024,2,Mathura,50353355,63987781696.0
Uttar Pradesh,2024,2,Aligarh,48000025,61196251661.0
Uttar Pradesh,2024,3,Gautambuddha Nagar,291856209,236884974417.0
Uttar Pradesh,2024,3,Ghaziabad,149934050,164745233106.0
Uttar Pradesh,2024,3,Lucknow,127784602,139114191596.0
Uttar Pradesh,2024,3,Prayagraj,74102313,80042854850.0
Uttar Pradesh,2024,3,Agra,70423368,90248608620.0
Uttar Pradesh,2024,3,Varanasi,57428069,73377394881.0
Uttar Pradesh,2024,3,Meerut,56471461,75060386735.0
Uttar Pradesh,2024,3,Mathura,56288955,66773541686.0
Uttar Pradesh,2024,3,Kanpur Nagar,55431032,73158180164.0
Uttar Pradesh,2024,3,Aligarh,51869358,62228713746.0
Uttar Pradesh,2024,4,Gautambuddha Nagar,308036927,255133255191.0
Uttar Pradesh,2024,4,Ghaziabad,163017971,183785170259.0
Uttar Pradesh,2024,4,Lucknow,139743209,155107785638.0
Uttar Pradesh,2024,4,Prayagraj,83170529,95998755498.0
Uttar Pradesh,2024,4,Agra,77992317,107307102968.0
Uttar Pradesh,2024,4,Varanasi,64105707,85972676969.0
Uttar Pradesh,2024,4,Meerut,62400782,87172436119.0
Uttar Pradesh,2024,4,Kanpur Nagar,61274771,84739949506.0
Uttar Pradesh,2024,4,Mathura,60087548,76660773349.0
Uttar Pradesh,2024,4,Gorakhpur,56919483,77418899089.0
Uttarakhand,2018,1,Dehradun,329459,512888194.28700817
Uttarakhand,2018,1,Udham Singh Nagar,319290,273540317.84665924
Uttarakhand,2018,1,Haridwar,308588,394604404.70860887
Uttarakhand,2018,1,Nainital,106949,116698562.48367879
Uttarakhand,2018,1,Pauri Garhwal,49412,58626307.503576376
Uttarakhand,2018,1,Tehri Garhwal,28306,41280388.51120189
Uttarakhand,2018,1,Almora,26086,24966386.517174132
Uttarakhand,2018,1,Pithoragarh,18593,19129399.861616693
Uttarakhand,2018,1,Chamoli,15936,19931685.344290152
Uttarakhand,2018,1,Uttarkashi,12342,15898878.295430979
Uttarakhand,2018,2,Dehradun,464526,908634049.1026804
Uttarakhand,2018,2,Haridwar,408449,653841352.4744893
Uttarakhand,2018,2,Udham Singh Nagar,396961,460064933.193244
Uttarakhand,2018,2,Nainital,143993,221734345.97526038
Uttarakhand,2018,2,Pauri Garhwal,87569,116427905.16679347
Uttarakhand,2018,2,Tehri Garhwal,44916,79925226.8074092
Uttarakhand,2018,2,Almora,39584,50535626.79560754
Uttarakhand,2018,2,Pithoragarh,31473,51625580.581978634
Uttarakhand,2018,2,Chamoli,23109,37928070.64293302
Uttarakhand,2018,2,Uttarkashi,17994,31584871.420789883
Uttarakhand,2018,3,Udham Singh Nagar,635903,750899273.4469256
Uttarakhand,2018,3,Dehradun,580817,1233501843.640768
Uttarakhand,2018,3,Haridwar,516553,904828173.1140292
Uttarakhand,2018,3,Nainital,164989,272528677.45278066
Uttarakhand,2018,3,Pauri Garhwal,88372,139462380.15680638
Uttarakhand,2018,3,Almora,50491,73631915.94944787
Uttarakhand,2018,3,Tehri Garhwal,49076,97822405.13469781
Uttarakhand,2018,3,Pithoragarh,37382,66592869.052209534
Uttarakhand,2018,3,Chamoli,28392,57607070.754188076
Uttarakhand,2018,3,Uttarkashi,22900,44762533.115959145
Uttarakhand,2018,4,Dehradun,839564,1866928298.8196144
Uttarakhand,2018,4,Udham Singh Nagar,817760,1063327513.805676
Uttarakhand,2018,4,Haridwar,780667,1361862781.3811455
Uttarakhand,2018,4,Nainital,262453,434444465.8451766
Uttarakhand,2018,4,Pauri Garhwal,124351,217330050.30159777
Uttarakhand,2018,4,Tehri Garhwal,72394,157761446.48374173
Uttarakhand,2018,4,Almora,71874,117821119.63767174
Uttarakhand,2018,4,Pithoragarh,54756,120923916.07731065
Uttarakhand,2018,4,Chamoli,44084,93713092.70470297
Uttarakhand,2018,4,Uttarkashi,32970,74788538.69988397
Uttarakhand,2019,1,Udham Singh Nagar,1872126,1489217231.3368738
Uttarakhand,2019,1,Haridwar,1412730,1744127095.0116456
Uttarakhand,2019,1,Dehradun,1291566,2353709229.488825
Uttarakhand,2019,1,Nainital,366310,528892751.99502397
Uttarakhand,2019,1,Pauri Garhwal,154873,259133683.45728153
Uttarakhand,2019,1,Tehri Garhwal,92784,188532149.09953338
Uttarakhand,2019,1,Almora,84510,133142670.68267207
Uttarakhand,2019,1,Pithoragarh,67059,126782378.71489981
Uttarakhand,2019,1,Chamoli,57245,109897209.50624073
Uttarakhand,2019,1,Uttarkashi,43500,85792881.24604434
Uttarakhand,2019,2,Dehradun,1628356,3149635867.735813
Uttarakhand,2019,2,Haridwar,1109390,1993331114.9490423
Uttarakhand,2019,2,Udham Singh Nagar,964467,1378582227.1383595
Uttarakhand,2019,2,Nainital,347099,641075253.7010634
Uttarakhand,2019,2,Pauri Garhwal,201286,330941586.17840505
Uttarakhand,2019,2,Tehri Garhwal,125918,262677784.70331165
Uttarakhand,2019,2,Almora,110119,169588331.81787175
Uttarakhand,2019,2,Pithoragarh,81162,158772474.7061255
Uttarakhand,2019,2,Chamoli,71211,146135260.66002762
Uttarakhand,2019,2,Uttarkashi,52899,116326460.03063229
Uttarakhand,2019,3,Dehradun,2163047,3787761714.5911207
Uttarakhand,2019,3,Haridwar,1408219,2350808805.151039
Uttarakhand,2019,3,Udham Singh Nagar,881091,1448854013.7749524
Uttarakhand,2019,3,Nainital,410561,703565372.0754354
Uttarakhand,2019,3,Pauri Garhwal,206617,337105679.89840025
Uttarakhand,2019,3,Tehri Garhwal,139167,268739806.73495024
Uttarakhand,2019,3,Almora,110098,163341415.00345957
Uttarakhand,2019,3,Pithoragarh,93746,157938393.66508043
Uttarakhand,2019,3,Chamoli,88665,159441929.61206484
Uttarakhand,2019,3,Uttarkashi,68144,126468996.95084272
Uttarakhand,2019,4,Dehradun,3069497,4994340229.552402
Uttarakhand,2019,4,Haridwar,1661936,2912268373.080662
Uttarakhand,2019,4,Udham Singh Nagar,1067254,1847912911.0312634
Uttarakhand,2019,4,Nainital,510868,938607132.5862874
Uttarakhand,2019,4,Pauri Garhwal,260210,438116662.3129741
Uttarakhand,2019,4,Tehri Garhwal,175937,331559129.7280453
Uttarakhand,2019,4,Almora,147270,226549226.13870555
Uttarakhand,2019,4,Pithoragarh,112708,200782149.05021042
Uttarakhand,2019,4,Chamoli,104404,207905779.6174841
Uttarakhand,2019,4,Uttarkashi,82965,174141275.3253441
Uttarakhand,2020,1,Dehradun,4292172,7855577949.518105
Uttarakhand,2020,1,Haridwar,1746548,2829682337.55844
Uttarakhand,2020,1,Udham Singh Nagar,1320641,2462031686.668817
Uttarakhand,2020,1,Nainital,591916,1012419762.4026623
Uttarakhand,2020,1,Pauri Garhwal,265239,428956086.0113152
Uttarakhand,2020,1,Tehri Garhwal,200636,365428107.2466619
Uttarakhand,2020,1,Almora,158941,262516586.53569758
Uttarakhand,2020,1,Pithoragarh,132585,231555480.8832615
Uttarakhand,2020,1,Chamoli,122706,211908675.2839394
Uttarakhand,2020,1,Uttarkashi,96469,176256181.79746825
Uttarakhand,2020,2,Dehradun,3619286,7204561616.480451
Uttarakhand,2020,2,Haridwar,1633204,2717831193.887991
Uttarakhand,2020,2,Udham Singh Nagar,1430868,2605047531.8868837
Uttarakhand,2020,2,Nainital,661723,1075299747.558831
Uttarakhand,2020,2,Pauri Garhwal,337679,488475349.7643055
Uttarakhand,2020,2,Tehri Garhwal,274627,410098391.70712256
Uttarakhand,2020,2,Almora,256356,333359506.69689095
Uttarakhand,2020,2,Pithoragarh,193141,309868814.02295196
Uttarakhand,2020,2,Chamoli,180349,274419553.19735515
Uttarakhand,2020,2,Uttarkashi,143866,241132342.2347738
Uttarakhand,2020,3,Dehradun,4899672,9682445376.09395
Uttarakhand,2020,3,Haridwar,2251448,4070826642.206731
Uttarakhand,2020,3,Udham Singh Nagar,1570042,2930954022.9558268
Uttarakhand,2020,3,Nainital,984746,1918487570.1438391
Uttarakhand,2020,3,Pauri Garhwal,441783,734135974.61854
Uttarakhand,2020,3,Tehri Garhwal,351867,595254916.1120149
Uttarakhand,2020,3,Almora,319939,453570746.4638781
Uttarakhand,2020,3,Pithoragarh,237817,421302996.40247244
Uttarakhand,2020,3,Chamoli,219226,388151115.26728576
Uttarakhand,2020,3,Uttarkashi,166514,318056161.8167209
Uttarakhand,2020,4,Dehradun,7225475,12878001020.781935
Uttarakhand,2020,4,Haridwar,3321783,6085979623.74952
Uttarakhand,2020,4,Udham Singh Nagar,2363335,4514038446.219884
Uttarakhand,2020,4,Nainital,1517073,2922713378.2238545
Uttarakhand,2020,4,Pauri Garhwal,683792,1126540354.654028
Uttarakhand,2020,4,Tehri Garhwal,562067,938923389.1074793
Uttarakhand,2020,4,Almora,448847,655069287.4592458
Uttarakhand,2020,4,Pithoragarh,341824,642959649.9234656
Uttarakhand,2020,4,Chamoli,334855,608689356.7896259
Uttarakhand,2020,4,Uttarkashi,248828,446087898.9016932
Uttarakhand,2021,1,Dehradun,10341368,16714266661.471684
Uttarakhand,2021,1,Haridwar,3637862,6655847670.43517
Uttarakhand,2021,1,Udham Singh Nagar,2400713,4698429212.673304
Uttarakhand,2021,1,Nainital,1656353,3267711093.933984
Uttarakhand,2021,1,Pauri Garhwal,637099,1098791516.9842882
Uttarakhand,2021,1,Tehri Garhwal,497527,927820405.8247087
Uttarakhand,2021,1,Almora,315595,567283572.0401664
Uttarakhand,2021,1,Pithoragarh,261250,560157950.425506
Uttarakhand,2021,1,Chamoli,251971,534930142.8445033
Uttarakhand,2021,1,Uttarkashi,199972,419933605.44935334
Uttarakhand,2021,2,Dehradun,11452915,18841754559.75351
Uttarakhand,2021,2,Haridwar,4083950,7206283398.339355
Uttarakhand,2021,2,Udham Singh Nagar,2949644,5332715640.386387
Uttarakhand,2021,2,Nainital,2022948,3666864167.0763474
Uttarakhand,2021,2,Pauri Garhwal,772232,1284331635.4191167
Uttarakhand,2021,2,Tehri Garhwal,611946,1001900308.1286168
Uttarakhand,2021,2,Almora,516291,813684022.7677014
Uttarakhand,2021,2,Pithoragarh,373518,706633659.8182425
Uttarakhand,2021,2,Chamoli,335548,592961500.5480487
Uttarakhand,2021,2,Uttarkashi,272386,493313162.9872029
Uttarakhand,2021,3,Dehradun,15063442,22990701165.284508
Uttarakhand,2021,3,Haridwar,5509173,8989314144.10345
Uttarakhand,2021,3,Udham Singh Nagar,3972342,6845281919.429772
Uttarakhand,2021,3,Nainital,2632707,4647117597.836015
Uttarakhand,2021,3,Pauri Garhwal,969356,1594948974.778614
Uttarakhand,2021,3,Tehri Garhwal,719519,1243423714.563628
Uttarakhand,2021,3,Almora,518423,912391176.2694778
Uttarakhand,2021,3,Pithoragarh,405020,818234590.9716287
Uttarakhand,2021,3,Chamoli,352899,738267624.1421456
Uttarakhand,2021,3,Uttarkashi,280090,564935671.3357033
Uttarakhand,2021,4,Dehradun,20099531,30616000516.70843
Uttarakhand,2021,4,Haridwar,7030490,11490457874.693764
Uttarakhand,2021,4,Udham Singh Nagar,5131031,9041480525.639933
Uttarakhand,2021,4,Nainital,3236410,5812451204.097101
Uttarakhand,2021,4,Pauri Garhwal,1252707,2087257954.5768225
Uttarakhand,2021,4,Tehri Garhwal,906949,1604463156.5824413
Uttarakhand,2021,4,Almora,621457,1157426313.556387
Uttarakhand,2021,4,Pithoragarh,493686,1047695615.645468
Uttarakhand,2021,4,Chamoli,444044,935680417.2825816
Uttarakhand,2021,4,Uttarkashi,340832,699763855.0503579
Uttarakhand,2022,1,Dehradun,22257700,33123635654.16364
Uttarakhand,2022,1,Haridwar,7982968,12739141532.519213
Uttarakhand,2022,1,Udham Singh Nagar,5878926,10009445962.437685
Uttarakhand,2022,1,Nainital,3419287,5973753416.613321
Uttarakhand,2022,1,Pauri Garhwal,1340407,2160205589.417455
Uttarakhand,2022,1,Tehri Garhwal,948064,1601435838.181318
Uttarakhand,2022,1,Almora,615373,1114809944.882173
Uttarakhand,2022,1,Pithoragarh,513359,1077070807.3701653
Uttarakhand,2022,1,Chamoli,447942,908267962.1925864
Uttarakhand,2022,1,Uttarkashi,354038,690101594.2170823
Uttarakhand,2022,2,Dehradun,28405360,40081073999.877716
Uttarakhand,2022,2,Haridwar,10586018,16128591903.365213
Uttarakhand,2022,2,Udham Singh Nagar,7173658,11516900702.588757
Uttarakhand,2022,2,Nainital,4229607,6957275629.433159
Uttarakhand,2022,2,Pauri Garhwal,1914947,2946932725.366783
Uttarakhand,2022,2,Tehri Garhwal,1595144,2551688400.844716
Uttarakhand,2022,2,Almora,917436,1470548875.9558089
Uttarakhand,2022,2,Pithoragarh,744947,1370280861.667244
Uttarakhand,2022,2,Chamoli,724863,1456305122.8944721
Uttarakhand,2022,2,Rudraprayag,555674,1343191881.0768297
Uttarakhand,2022,3,Dehradun,31286908,43421889600.77414
Uttarakhand,2022,3,Haridwar,12207906,17469868639.355198
Uttarakhand,2022,3,Udham Singh Nagar,8359056,12605973683.641441
Uttarakhand,2022,3,Nainital,4918426,7504228522.498604
Uttarakhand,2022,3,Pauri Garhwal,1692144,2462947906.054614
Uttarakhand,2022,3,Tehri Garhwal,1282593,1914407105.066064
Uttarakhand,2022,3,Almora,862733,1333633913.7202659
Uttarakhand,2022,3,Pithoragarh,824882,1386396764.7434978
Uttarakhand,2022,3,Chamoli,759073,1357043504.4213452
Uttarakhand,2022,3,Uttarkashi,574366,1020415832.5023174
Uttarakhand,2022,4,Dehradun,40807331,58612213437.28185
Uttarakhand,2022,4,Haridwar,13503692,19912247185.811954
Uttarakhand,2022,4,Udham Singh Nagar,10333475,16094358620.839268
Uttarakhand,2022,4,Nainital,5012268,7697883412.598277
Uttarakhand,2022,4,Pauri Garhwal,1993213,2930488128.4357233
Uttarakhand,2022,4,Tehri Garhwal,1406965,2066653765.1403933
Uttarakhand,2022,4,Chamoli,1117730,1880933827.7386515
Uttarakhand,2022,4,Almora,1009910,1571073455.8092246
Uttarakhand,2022,4,Pithoragarh,920523,1481932435.116687
Uttarakhand,2022,4,Uttarkashi,539699,916448376.7267579
Uttarakhand,2023,1,Dehradun,28447368,33916386161.0
Uttarakhand,2023,1,Haridwar,18798046,26500543614.0
Uttarakhand,2023,1,Udham Singh Nagar,13978521,20542684972.0
Uttarakhand,2023,1,Nainital,6645871,9531910281.0
Uttarakhand,2023,1,Pauri Garhwal,2750629,3734478564.0
Uttarakhand,2023,1,Tehri Garhwal,2246608,3074244887.0
Uttarakhand,2023,1,Almora,1388916,2028760785.0
Uttarakhand,2023,1,Pithoragarh,1284719,1892055904.0
Uttarakhand,2023,1,Chamoli,1029945,1609382133.0
Uttarakhand,2023,1,Uttarkashi,839385,1329618478.0
Uttarakhand,2023,2,Dehradun,34692859,40261073972.0
Uttarakhand,2023,2,Haridwar,24260673,32327305602.0
Uttarakhand,2023,2,Udham Singh Nagar,16932356,22588115268.0
Uttarakhand,2023,2,Nainital,8645252,11941153554.0
Uttarakhand,2023,2,Pauri Garhwal,4018333,5335354696.0
Uttarakhand,2023,2,Tehri Garhwal,3701650,5040089669.0
Uttarakhand,2023,2,Almora,2020325,2786364746.0
Uttarakhand,2023,2,Chamoli,1825969,2983545303.0
Uttarakhand,2023,2,Rudraprayag,1800936,3485553463.0
Uttarakhand,2023,2,Pithoragarh,1742817,2468595556.0
Uttarakhand,2023,3,Dehradun,36594851,40603170022.0
Uttarakhand,2023,3,Haridwar,26611336,32455299270.0
Uttarakhand,2023,3,Udham Singh Nagar,18606679,23427520009.0
Uttarakhand,2023,3,Nainital,8620296,11035263272.0
Uttarakhand,2023,3,Pauri Garhwal,3468288,4209599000.0
Uttarakhand,2023,3,Tehri Garhwal,2946977,3685184541.0
Uttarakhand,2023,3,Almora,1840191,2475467644.0
Uttarakhand,2023,3,Pithoragarh,1640048,2330514157.0
Uttarakhand,2023,3,Chamoli,1628923,2311170473.0
Uttarakhand,2023,3,Rudraprayag,1476972,2139338372.0
Uttarakhand,2023,4,Dehradun,39924330,45527971116.0
Uttarakhand,2023,4,Haridwar,28637960,36736177867.0
Uttarakhand,2023,4,Udham Singh Nagar,21410120,28068932760.0
Uttarakhand,2023,4,Nainital,10021918,13092884973.0
Uttarakhand,2023,4,Pauri Garhwal,4056147,5117131019.0
Uttarakhand,2023,4,Tehri Garhwal,3390834,4296372580.0
Uttarakhand,2023,4,Almora,2132117,2880351271.0
Uttarakhand,2023,4,Pithoragarh,1905720,2679789715.0
Uttarakhand,2023,4,Chamoli,1829681,2641361200.0
Uttarakhand,2023,4,Rudraprayag,1556978,2445583289.0
Uttarakhand,2024,1,Dehradun,40726888,45315248648.0
Uttarakhand,2024,1,Haridwar,31584263,39476373389.0
Uttarakhand,2024,1,Udham Singh Nagar,23428419,30266800896.0
Uttarakhand,2024,1,Nainital,10078090,12889542997.0
Uttarakhand,2024,1,Pauri Garhwal,4041114,4914222910.0
Uttarakhand,2024,1,Tehri Garhwal,3318263,4074418933.0
Uttarakhand,2024,1,Almora,2098477,2762396377.0
Uttarakhand,2024,1,Pithoragarh,2010259,2605021991.0
Uttarakhand,2024,1,Chamoli,1575954,2089672589.0
Uttarakhand,2024,1,Uttarkashi,1273114,1718147542.0
Uttarakhand,2024,2,Dehradun,50001086,52510298340.0
Uttarakhand,2024,2,Haridwar,40518491,46082097336.0
Uttarakhand,2024,2,Udham Singh Nagar,28220356,32541472685.0
Uttarakhand,2024,2,Nainital,13535672,15999289259.0
Uttarakhand,2024,2,Pauri Garhwal,5762982,6639623117.0
