state,year,quarter,district,registered_users,app_opens
Chhattisgarh,2023,2,Rajnandgaon,332345,45626683
Chhattisgarh,2023,2,Raipur,1308762,47360752
Chhattisgarh,2023,2,Narayanpur,29067,7669787
Chhattisgarh,2023,2,Kanker,169234,34940544
Chhattisgarh,2023,2,Korea,161824,28631465
Chhattisgarh,2023,2,Mungeli,117278,12052105
Chhattisgarh,2023,2,Bilaspur,677776,36174150
Chhattisgarh,2023,2,Balrampur,127318,54840444
Chhattisgarh,2023,2,Bijapur,59368,11978542
Chhattisgarh,2023,2,Bemetara,149164,18263794
Chhattisgarh,2023,2,Bastar,179858,26584711
Chhattisgarh,2023,2,Kondagaon,98296,27888782
Chhattisgarh,2023,2,Mahasamund,233538,33023181
Chhattisgarh,2023,3,Dhamtari,180986,23509731
Chhattisgarh,2023,3,Korba,418027,52055278
Chhattisgarh,2023,3,Surajpur,169268,39203076
Chhattisgarh,2023,3,Baloda Bazar,309128,35764441
Chhattisgarh,2023,3,Sukma,52904,19292109
Chhattisgarh,2023,3,Raigarh,532938,54100309
Chhattisgarh,2023,3,Janjgir Champa,518847,23141368
Chhattisgarh,2023,3,Jashpur,173782,51864491
Chhattisgarh,2023,3,Balod,182908,17108716
Chhattisgarh,2023,3,Kabirdham,169090,41298090
Chhattisgarh,2023,3,Surguja,258533,49098709
Chhattisgarh,2023,3,Dantewada,75691,11437272
Chhattisgarh,2023,3,Gariyaband,108470,27738384
Chhattisgarh,2023,3,Durg,834591,18459615
Chhattisgarh,2023,3,Rajnandgaon,346368,65235555
Chhattisgarh,2023,3,Raipur,1360842,53194674
Chhattisgarh,2023,3,Narayanpur,30277,13506662
Chhattisgarh,2023,3,Kanker,176464,61813959
Chhattisgarh,2023,3,Korea,168739,35822474
Chhattisgarh,2023,3,Mungeli,122300,12867633
Chhattisgarh,2023,3,Bilaspur,705698,41412746
Chhattisgarh,2023,3,Balrampur,133080,58288320
Chhattisgarh,2023,3,Bijapur,61882,12290256
Chhattisgarh,2023,3,Bemetara,155580,22507594
Chhattisgarh,2023,3,Bastar,187517,39150849
Chhattisgarh,2023,3,Kondagaon,102482,36065803
Chhattisgarh,2023,3,Mahasamund,243585,35358784
Chhattisgarh,2023,4,Dhamtari,187596,11590729
Chhattisgarh,2023,4,Korba,432504,26458366
Chhattisgarh,2023,4,Surajpur,175209,15489916
Chhattisgarh,2023,4,Baloda Bazar,320644,21004953
Chhattisgarh,2023,4,Sukma,54925,3237406
Chhattisgarh,2023,4,Raigarh,552165,38934818
Chhattisgarh,2023,4,Janjgir Champa,537936,35293134
Chhattisgarh,2023,4,Jashpur,180117,13966734
Chhattisgarh,2023,4,Balod,189543,9635797
Chhattisgarh,2023,4,Kabirdham,175290,13594389
Chhattisgarh,2023,4,Surguja,267755,20807630
Chhattisgarh,2023,4,Dantewada,78612,5003301
Chhattisgarh,2023,4,Gariyaband,112313,9568918
Chhattisgarh,2023,4,Durg,863802,35781322
Chhattisgarh,2023,4,Rajnandgaon,359246,28778515
Chhattisgarh,2023,4,Raipur,1407537,96962040
Chhattisgarh,2023,4,Narayanpur,31413,2581451
Chhattisgarh,2023,4,Kanker,183033,12440036
Chhattisgarh,2023,4,Korea,174532,11322922
Chhattisgarh,2023,4,Mungeli,126582,10916185
Chhattisgarh,2023,4,Bilaspur,729941,47329844
Chhattisgarh,2023,4,Balrampur,137822,15369727
Chhattisgarh,2023,4,Bijapur,64355,3182658
Chhattisgarh,2023,4,Bemetara,161344,12116213
Chhattisgarh,2023,4,Bastar,194070,17832127
Chhattisgarh,2023,4,Kondagaon,106147,8833388
Chhattisgarh,2023,4,Mahasamund,252583,17091714
Chhattisgarh,2024,1,Dhamtari,195666,29368847
Chhattisgarh,2024,1,Korba,450305,65679283
Chhattisgarh,2024,1,Surajpur,182929,73598181
Chhattisgarh,2024,1,Baloda Bazar,334412,40959396
Chhattisgarh,2024,1,Sukma,57265,22962090
Chhattisgarh,2024,1,Raigarh,575592,66083055
Chhattisgarh,2024,1,Janjgir Champa,560679,20538475
Chhattisgarh,2024,1,Jashpur,188309,72040773
Chhattisgarh,2024,1,Balod,197698,16845658
Chhattisgarh,2024,1,Kabirdham,182942,37319630
Chhattisgarh,2024,1,Surguja,278856,68176885
Chhattisgarh,2024,1,Dantewada,82069,19898896
Chhattisgarh,2024,1,Gariyaband,117351,39067449
Chhattisgarh,2024,1,Durg,897874,20388763
Chhattisgarh,2024,1,Rajnandgaon,374946,72393431
Chhattisgarh,2024,1,Raipur,1462871,56323121
Chhattisgarh,2024,1,Narayanpur,32773,15175397
Chhattisgarh,2024,1,Kanker,191312,72444890
Chhattisgarh,2024,1,Korea,181963,72350967
Chhattisgarh,2024,1,Mungeli,132207,28375275
Chhattisgarh,2024,1,Bilaspur,759420,57213847
Chhattisgarh,2024,1,Balrampur,144136,98245750
Chhattisgarh,2024,1,Bijapur,67170,19019024
Chhattisgarh,2024,1,Bemetara,168545,32368865
Chhattisgarh,2024,1,Bastar,202314,77015005
Chhattisgarh,2024,1,Kondagaon,110929,51848299
Chhattisgarh,2024,1,Mahasamund,263607,45250180
Chhattisgarh,2024,2,Dhamtari,202958,43149900
Chhattisgarh,2024,2,Korba,466567,89294854
Chhattisgarh,2024,2,Surajpur,189555,72933697
Chhattisgarh,2024,2,Baloda Bazar,347102,60277826
Chhattisgarh,2024,2,Sukma,59373,20676642
Chhattisgarh,2024,2,Raigarh,597318,71844548
Chhattisgarh,2024,2,Janjgir Champa,582057,22565964
Chhattisgarh,2024,2,Jashpur,195147,80357165
Chhattisgarh,2024,2,Balod,205107,26500966
Chhattisgarh,2024,2,Kabirdham,189665,46487377
Chhattisgarh,2024,2,Surguja,289012,79274488
Chhattisgarh,2024,2,Dantewada,85090,21893627
Chhattisgarh,2024,2,Gariyaband,121580,40505022
Chhattisgarh,2024,2,Durg,931630,26056478
Chhattisgarh,2024,2,Rajnandgaon,388822,88746793
Chhattisgarh,2024,2,Raipur,1516797,65666068
Chhattisgarh,2024,2,Narayanpur,34025,27484040
Chhattisgarh,2024,2,Kanker,198191,67696967
Chhattisgarh,2024,2,Korea,188573,68977618
Chhattisgarh,2024,2,Mungeli,137103,29754185
Chhattisgarh,2024,2,Bilaspur,787231,69383324
Chhattisgarh,2024,2,Balrampur,149452,98997326
Chhattisgarh,2024,2,Bijapur,69735,25153531
Chhattisgarh,2024,2,Bemetara,174840,31572015
Chhattisgarh,2024,2,Bastar,209543,82235252
Chhattisgarh,2024,2,Kondagaon,114796,74349475
Chhattisgarh,2024,2,Mahasamund,273488,51389234
Chhattisgarh,2024,3,Dhamtari,234621,39457166
Chhattisgarh,2024,3,Korba,540888,67277617
Chhattisgarh,2024,3,Surajpur,246251,58632433
Chhattisgarh,2024,3,Khairagarh Chhuikhadan Gandai,95957,17154705
Chhattisgarh,2024,3,Sukma,64712,25291609
Chhattisgarh,2024,3,Raigarh,562728,45085275
Chhattisgarh,2024,3,Sakti,249969,10439583
Chhattisgarh,2024,3,Janjgir Champa,382345,105119198
Chhattisgarh,2024,3,Jashpur,247226,90490296
Chhattisgarh,2024,3,Balod,222000,21267484
Chhattisgarh,2024,3,Kabirdham,244466,47198176
Chhattisgarh,2024,3,Balodabazar Bhatapara,347207,39657311
Chhattisgarh,2024,3,Surguja,373283,26475137
Chhattisgarh,2024,3,Mohla Manpur Ambagarh Chouki,61384,34597829
Chhattisgarh,2024,3,Dantewada,98292,35599099
Chhattisgarh,2024,3,Durg,957786,19661938
Chhattisgarh,2024,3,Gaurela Pendra Marwahi,109290,23591002
Chhattisgarh,2024,3,Gariaband,162562,70606833
Chhattisgarh,2024,3,Rajnandgaon,335631,25495781
Chhattisgarh,2024,3,Manendragarh Chirmiri Bharatpur,127746,53509323
Chhattisgarh,2024,3,Balrampur Ramanujganj,201236,57407013
Chhattisgarh,2024,3,Raipur,1718625,45938192
Chhattisgarh,2024,3,Narayanpur,42360,29568997
Chhattisgarh,2024,3,Korea,85959,41637662
Chhattisgarh,2024,3,Mungeli,184937,12541117
Chhattisgarh,2024,3,Bilaspur,874721,65838588
Chhattisgarh,2024,3,Bijapur,79313,41347806
Chhattisgarh,2024,3,Bemetara,216535,25540702
Chhattisgarh,2024,3,North Bastar Kanker,241602,86000519
Chhattisgarh,2024,3,Sarangarh Bilaigarh,201039,18608126
Chhattisgarh,2024,3,Bastar,275288,74884408
Chhattisgarh,2024,3,Kondagaon,155624,66461484
Chhattisgarh,2024,3,Mahasamund,348919,46837825
Chhattisgarh,2024,4,Dhamtari,242748,18053204
Chhattisgarh,2024,4,Korba,559174,52818554
Chhattisgarh,2024,4,Surajpur,255151,22262561
Chhattisgarh,2024,4,Khairagarh Chhuikhadan Gandai,100355,7421368
Chhattisgarh,2024,4,Sukma,66659,4252108
Chhattisgarh,2024,4,Raigarh,581651,40940231
Chhattisgarh,2024,4,Sakti,258433,17630371
Chhattisgarh,2024,4,Janjgir Champa,394509,35897678
Chhattisgarh,2024,4,Jashpur,257420,21493169
Chhattisgarh,2024,4,Balod,229997,11983071
Chhattisgarh,2024,4,Kabirdham,254655,22126158
Chhattisgarh,2024,4,Balodabazar Bhatapara,361495,25889778
Chhattisgarh,2024,4,Surguja,386630,28997766
Chhattisgarh,2024,4,Mohla Manpur Ambagarh Chouki,63941,4732977
Chhattisgarh,2024,4,Dantewada,100601,6082128
Chhattisgarh,2024,4,Durg,988679,48807584
Chhattisgarh,2024,4,Gaurela Pendra Marwahi,113221,7522833
Chhattisgarh,2024,4,Gariaband,168520,12802828
Chhattisgarh,2024,4,Rajnandgaon,344534,22125228
Chhattisgarh,2024,4,Manendragarh Chirmiri Bharatpur,132662,9469260
Chhattisgarh,2024,4,Balrampur Ramanujganj,209561,20318973
Chhattisgarh,2024,4,Raipur,1773369,206590716
Chhattisgarh,2024,4,Narayanpur,43863,2624800
Chhattisgarh,2024,4,Korea,88957,7531010
Chhattisgarh,2024,4,Mungeli,192691,21241705
Chhattisgarh,2024,4,Bilaspur,904881,56261675
Chhattisgarh,2024,4,Bijapur,82095,5471450
Chhattisgarh,2024,4,Bemetara,226517,18082299
Chhattisgarh,2024,4,North Bastar Kanker,251005,29405787
Chhattisgarh,2024,4,Sarangarh Bilaigarh,208297,11942175
Chhattisgarh,2024,4,Bastar,284809,28800805
Chhattisgarh,2024,4,Kondagaon,162296,12267999
Chhattisgarh,2024,4,Mahasamund,361759,27391062
Dadra & Nagar Haveli & Daman & Diu,2018,1,Diu,2553,0
Dadra & Nagar Haveli & Daman & Diu,2018,1,Daman,18677,0
Dadra & Nagar Haveli & Daman & Diu,2018,1,Dadra And Nagar Haveli,32028,0
Dadra & Nagar Haveli & Daman & Diu,2018,2,Diu,3229,0
Dadra & Nagar Haveli & Daman & Diu,2018,2,Daman,25144,0
Dadra & Nagar Haveli & Daman & Diu,2018,2,Dadra And Nagar Haveli,43085,0
Dadra & Nagar Haveli & Daman & Diu,2018,3,Diu,3830,0
Dadra & Nagar Haveli & Daman & Diu,2018,3,Daman,32651,0
Dadra & Nagar Haveli & Daman & Diu,2018,3,Dadra And Nagar Haveli,55626,0
Dadra & Nagar Haveli & Daman & Diu,2018,4,Diu,4609,0
Dadra & Nagar Haveli & Daman & Diu,2018,4,Daman,42069,0
Dadra & Nagar Haveli & Daman & Diu,2018,4,Dadra And Nagar Haveli,69833,0
Dadra & Nagar Haveli & Daman & Diu,2019,1,Diu,5452,0
Dadra & Nagar Haveli & Daman & Diu,2019,1,Daman,51093,0
Dadra & Nagar Haveli & Daman & Diu,2019,1,Dadra And Nagar Haveli,83987,0
Dadra & Nagar Haveli & Daman & Diu,2019,2,Diu,6193,22979
Dadra & Nagar Haveli & Daman & Diu,2019,2,Daman,58005,323345
Dadra & Nagar Haveli & Daman & Diu,2019,2,Dadra And Nagar Haveli,94382,514362
Dadra & Nagar Haveli & Daman & Diu,2019,3,Diu,6746,73017
Dadra & Nagar Haveli & Daman & Diu,2019,3,Daman,64854,1168620
Dadra & Nagar Haveli & Daman & Diu,2019,3,Dadra And Nagar Haveli,105329,1884552
Dadra & Nagar Haveli & Daman & Diu,2019,4,Diu,7323,91107
Dadra & Nagar Haveli & Daman & Diu,2019,4,Daman,72470,1415107
Dadra & Nagar Haveli & Daman & Diu,2019,4,Dadra And Nagar Haveli,117805,2264329
Dadra & Nagar Haveli & Daman & Diu,2020,1,Diu,7912,98466
Dadra & Nagar Haveli & Daman & Diu,2020,1,Daman,80329,1550484
Dadra & Nagar Haveli & Daman & Diu,2020,1,Dadra And Nagar Haveli,130255,2546172
Dadra & Nagar Haveli & Daman & Diu,2020,2,Diu,8795,90682
Dadra & Nagar Haveli & Daman & Diu,2020,2,Daman,90016,1640768
Dadra & Nagar Haveli & Daman & Diu,2020,2,Dadra And Nagar Haveli,146003,2773677
Dadra & Nagar Haveli & Daman & Diu,2020,3,Diu,9655,102606
Dadra & Nagar Haveli & Daman & Diu,2020,3,Daman,98108,1480490
Dadra & Nagar Haveli & Daman & Diu,2020,3,Dadra And Nagar Haveli,160183,2838403
Dadra & Nagar Haveli & Daman & Diu,2020,4,Diu,10550,147153
Dadra & Nagar Haveli & Daman & Diu,2020,4,Daman,108511,2123263
Dadra & Nagar Haveli & Daman & Diu,2020,4,Dadra And Nagar Haveli,177432,3926020
Dadra & Nagar Haveli & Daman & Diu,2021,1,Diu,11406,156639
Dadra & Nagar Haveli & Daman & Diu,2021,1,Daman,117728,2573284
Dadra & Nagar Haveli & Daman & Diu,2021,1,Dadra And Nagar Haveli,192262,4572539
Dadra & Nagar Haveli & Daman & Diu,2021,2,Diu,12220,117626
Dadra & Nagar Haveli & Daman & Diu,2021,2,Daman,126258,1622978
Dadra & Nagar Haveli & Daman & Diu,2021,2,Dadra And Nagar Haveli,206516,3322379
Dadra & Nagar Haveli & Daman & Diu,2021,3,Diu,13167,181641
Dadra & Nagar Haveli & Daman & Diu,2021,3,Daman,135976,2278101
Dadra & Nagar Haveli & Daman & Diu,2021,3,Dadra And Nagar Haveli,222731,4702992
Dadra & Nagar Haveli & Daman & Diu,2021,4,Diu,14047,295151
Dadra & Nagar Haveli & Daman & Diu,2021,4,Daman,145806,5114006
Dadra & Nagar Haveli & Daman & Diu,2021,4,Dadra And Nagar Haveli,239110,9600298
Dadra & Nagar Haveli & Daman & Diu,2022,1,Diu,14964,143766
Dadra & Nagar Haveli & Daman & Diu,2022,1,Daman,155029,799218
Dadra & Nagar Haveli & Daman & Diu,2022,1,Dadra And Nagar Haveli,254577,2967808
Dadra & Nagar Haveli & Daman & Diu,2022,2,Diu,15811,229397
Dadra & Nagar Haveli & Daman & Diu,2022,2,Daman,163861,633374
Dadra & Nagar Haveli & Daman & Diu,2022,2,Dadra And Nagar Haveli,269344,3023521
Dadra & Nagar Haveli & Daman & Diu,2022,3,Diu,16665,180045
Dadra & Nagar Haveli & Daman & Diu,2022,3,Daman,173219,567477
Dadra & Nagar Haveli & Daman & Diu,2022,3,Dadra And Nagar Haveli,284923,3090359
Dadra & Nagar Haveli & Daman & Diu,2022,4,Diu,17427,445207
Dadra & Nagar Haveli & Daman & Diu,2022,4,Daman,182481,7951596
Dadra & Nagar Haveli & Daman & Diu,2022,4,Dadra And Nagar Haveli,300217,15669967
Dadra & Nagar Haveli & Daman & Diu,2023,1,Diu,18234,246909
Dadra & Nagar Haveli & Daman & Diu,2023,1,Daman,191432,522235
Dadra & Nagar Haveli & Daman & Diu,2023,1,Dadra And Nagar Haveli,314951,3702140
Dadra & Nagar Haveli & Daman & Diu,2023,2,Diu,18972,160624
Dadra & Nagar Haveli & Daman & Diu,2023,2,Daman,199267,555514
Dadra & Nagar Haveli & Daman & Diu,2023,2,Dadra And Nagar Haveli,328125,3369887
Dadra & Nagar Haveli & Daman & Diu,2023,3,Diu,19752,177551
Dadra & Nagar Haveli & Daman & Diu,2023,3,Daman,207437,357209
Dadra & Nagar Haveli & Daman & Diu,2023,3,Dadra And Nagar Haveli,341846,3914753
Dadra & Nagar Haveli & Daman & Diu,2023,4,Diu,20497,1294301
Dadra & Nagar Haveli & Daman & Diu,2023,4,Daman,215319,13129081
Dadra & Nagar Haveli & Daman & Diu,2023,4,Dadra And Nagar Haveli,354944,22155996
Dadra & Nagar Haveli & Daman & Diu,2024,1,Diu,21329,52856
Dadra & Nagar Haveli & Daman & Diu,2024,1,Daman,224463,443492
Dadra & Nagar Haveli & Daman & Diu,2024,1,Dadra And Nagar Haveli,370071,5470752
Dadra & Nagar Haveli & Daman & Diu,2024,2,Diu,22210,61929
Dadra & Nagar Haveli & Daman & Diu,2024,2,Daman,233446,537882
Dadra & Nagar Haveli & Daman & Diu,2024,2,Dadra And Nagar Haveli,385068,6889808
Dadra & Nagar Haveli & Daman & Diu,2024,3,Diu,21317,289560
Dadra & Nagar Haveli & Daman & Diu,2024,3,Daman,225491,540461
Dadra & Nagar Haveli & Daman & Diu,2024,3,Dadra And Nagar Haveli,381007,4599278
Dadra & Nagar Haveli & Daman & Diu,2024,4,Diu,22066,1462795
Dadra & Nagar Haveli & Daman & Diu,2024,4,Daman,231834,13904020
Dadra & Nagar Haveli & Daman & Diu,2024,4,Dadra And Nagar Haveli,390650,26580899
Delhi,2018,1,South,156706,0
Delhi,2018,1,Central,202723,0
Delhi,2018,1,New Delhi,212008,0
Delhi,2018,1,West,308558,0
Delhi,2018,1,South West,179197,0
Delhi,2018,1,South East Delhi,251213,0
Delhi,2018,1,Shahdara,114549,0
Delhi,2018,1,North East,95472,0
Delhi,2018,1,East,169295,0
Delhi,2018,1,North West,223679,0
Delhi,2018,1,North,173622,0
Delhi,2018,2,South,206935,0
Delhi,2018,2,Central,267154,0
Delhi,2018,2,New Delhi,282319,0
Delhi,2018,2,West,406877,0
Delhi,2018,2,South West,236789,0
Delhi,2018,2,South East Delhi,333350,0
Delhi,2018,2,Shahdara,152113,0
Delhi,2018,2,North East,127159,0
Delhi,2018,2,East,221449,0
Delhi,2018,2,North West,294038,0
Delhi,2018,2,North,227958,0
Delhi,2018,3,South,264628,0
Delhi,2018,3,Central,340549,0
Delhi,2018,3,New Delhi,363140,0
Delhi,2018,3,West,515854,0
Delhi,2018,3,South West,297663,0
Delhi,2018,3,South East Delhi,423177,0
Delhi,2018,3,Shahdara,192430,0
Delhi,2018,3,North East,159566,0
Delhi,2018,3,East,280847,0
Delhi,2018,3,North West,376806,0
Delhi,2018,3,North,290251,0
Delhi,2018,4,South,344311,0
Delhi,2018,4,Central,446787,0
Delhi,2018,4,New Delhi,470991,0
Delhi,2018,4,West,686653,0
Delhi,2018,4,South West,393208,0
Delhi,2018,4,South East Delhi,564640,0
Delhi,2018,4,Shahdara,257785,0
Delhi,2018,4,North East,216694,0
Delhi,2018,4,East,373139,0
Delhi,2018,4,North West,496928,0
Delhi,2018,4,North,379177,0
Delhi,2019,1,South,407519,0
Delhi,2019,1,Central,529918,0
Delhi,2019,1,New Delhi,558516,0
Delhi,2019,1,West,820526,0
Delhi,2019,1,South West,467571,0
Delhi,2019,1,South East Delhi,671667,0
Delhi,2019,1,Shahdara,310351,0
Delhi,2019,1,North East,262131,0
Delhi,2019,1,East,439639,0
Delhi,2019,1,North West,583438,0
Delhi,2019,1,North,447987,0
Delhi,2019,2,South,453829,3600582
Delhi,2019,2,Central,596940,4621588
Delhi,2019,2,New Delhi,637526,4770362
Delhi,2019,2,West,919096,6019764
Delhi,2019,2,South West,519422,3366911
Delhi,2019,2,South East Delhi,749218,5600479
Delhi,2019,2,Shahdara,352312,2162335
Delhi,2019,2,North East,298037,1839705
Delhi,2019,2,East,487121,3859544
Delhi,2019,2,North West,649377,4251847
Delhi,2019,2,North,502570,3638453
Delhi,2019,3,South,498200,13735093
Delhi,2019,3,Central,658985,18110411
Delhi,2019,3,New Delhi,705546,17907707
Delhi,2019,3,West,1008836,22146744
Delhi,2019,3,South West,567496,12320743
Delhi,2019,3,South East Delhi,821304,21257734
Delhi,2019,3,Shahdara,391827,7812781
Delhi,2019,3,North East,334361,6815269
Delhi,2019,3,East,532254,14414183
Delhi,2019,3,North West,709448,15312330
Delhi,2019,3,North,554029,13548032
Delhi,2019,4,South,533716,14624629
Delhi,2019,4,Central,711015,19757936
Delhi,2019,4,New Delhi,757888,19347259
Delhi,2019,4,West,1081496,22958268
Delhi,2019,4,South West,605482,12908740
Delhi,2019,4,South East Delhi,883080,22762701
Delhi,2019,4,Shahdara,425305,8243112
Delhi,2019,4,North East,366088,7378000
Delhi,2019,4,East,568283,15006362
Delhi,2019,4,North West,758620,15608488
Delhi,2019,4,North,598910,14087176
Delhi,2020,1,South,570329,14596406
Delhi,2020,1,Central,765149,20077306
Delhi,2020,1,New Delhi,810489,19988931
Delhi,2020,1,West,1160353,23777985
Delhi,2020,1,South West,644981,13628530
Delhi,2020,1,South East Delhi,947535,23452400
Delhi,2020,1,Shahdara,460186,8525491
Delhi,2020,1,North East,399504,7741484
Delhi,2020,1,East,604768,15229722
Delhi,2020,1,North West,814249,16316454
Delhi,2020,1,North,648654,14929277
Delhi,2020,2,South,608062,10923789
Delhi,2020,2,Central,821609,12170177
Delhi,2020,2,New Delhi,858515,13813232
Delhi,2020,2,West,1243875,19803207
Delhi,2020,2,South West,688199,13239503
Delhi,2020,2,South East Delhi,1011931,17824740
Delhi,2020,2,Shahdara,498710,7264987
Delhi,2020,2,North East,437601,8199505
Delhi,2020,2,East,641233,12112696
Delhi,2020,2,North West,877218,15252379
Delhi,2020,2,North,704186,12248038
Delhi,2020,3,South,651616,13811149
Delhi,2020,3,Central,888536,17811726
Delhi,2020,3,New Delhi,912051,19755770
Delhi,2020,3,West,1343895,27128183
Delhi,2020,3,South West,739034,16937109
Delhi,2020,3,South East Delhi,1088989,23898063
Delhi,2020,3,Shahdara,543831,10118652
Delhi,2020,3,North East,479924,10076533
Delhi,2020,3,East,685955,15039504
Delhi,2020,3,North West,946954,19440720
Delhi,2020,3,North,763389,16007620
Delhi,2020,4,South,699303,17854518
Delhi,2020,4,Central,962750,25639012
Delhi,2020,4,New Delhi,971715,26150844
Delhi,2020,4,West,1451042,34210894
Delhi,2020,4,South West,792331,20471250
Delhi,2020,4,South East Delhi,1174221,31579571
Delhi,2020,4,Shahdara,591192,12836928
Delhi,2020,4,North East,525117,12410314
Delhi,2020,4,East,734091,19059130
Delhi,2020,4,North West,1019187,23345284
Delhi,2020,4,North,827019,19876007
Delhi,2021,1,South,749173,20969765
Delhi,2021,1,Central,1035060,31035635
Delhi,2021,1,New Delhi,1039016,31041137
Delhi,2021,1,West,1559112,38915888
Delhi,2021,1,South West,849223,22664421
Delhi,2021,1,South East Delhi,1260645,37073920
Delhi,2021,1,Shahdara,636908,14514305
Delhi,2021,1,North East,567107,13760602
Delhi,2021,1,East,786308,21924687
Delhi,2021,1,North West,1094464,26122744
Delhi,2021,1,North,890194,23178496
Delhi,2021,2,South,799590,12452858
Delhi,2021,2,Central,1105640,16081193
Delhi,2021,2,New Delhi,1108471,16849531
Delhi,2021,2,West,1666267,23164797
Delhi,2021,2,South West,906878,14495551
Delhi,2021,2,South East Delhi,1346063,20866055
Delhi,2021,2,Shahdara,681073,8634338
Delhi,2021,2,North East,607021,9159772
Delhi,2021,2,East,839185,12706259
Delhi,2021,2,North West,1170137,16390828
Delhi,2021,2,North,952374,14196592
Delhi,2021,3,South,855177,16742627
Delhi,2021,3,Central,1184217,24898251
Delhi,2021,3,New Delhi,1185588,24104453
Delhi,2021,3,West,1785309,31060472
Delhi,2021,3,South West,971552,18051807
Delhi,2021,3,South East Delhi,1441462,29182451
Delhi,2021,3,Shahdara,730209,11815518
Delhi,2021,3,North East,651695,11448245
Delhi,2021,3,East,898137,16541558
Delhi,2021,3,North West,1254464,21044731
Delhi,2021,3,North,1022251,18954263
Delhi,2021,4,South,911399,25318053
Delhi,2021,4,Central,1263911,39285773
Delhi,2021,4,New Delhi,1263818,40877291
Delhi,2021,4,West,1905278,45912758
Delhi,2021,4,South West,1036466,26351151
Delhi,2021,4,South East Delhi,1537814,45953793
Delhi,2021,4,Shahdara,779798,18226720
Delhi,2021,4,North East,696743,18668707
Delhi,2021,4,East,957392,23373406
Delhi,2021,4,North West,1339480,32390512
Delhi,2021,4,North,1093028,29311189
Delhi,2022,1,South,963775,4684890
Delhi,2022,1,Central,1338465,6409314
Delhi,2022,1,New Delhi,1336911,6165616
Delhi,2022,1,West,2017435,8118532
Delhi,2022,1,South West,1097016,4590648
Delhi,2022,1,South East Delhi,1628157,7357594
Delhi,2022,1,Shahdara,826148,2924454
Delhi,2022,1,North East,739301,3042375
Delhi,2022,1,East,1013024,3852805
Delhi,2022,1,North West,1419688,5396333
Delhi,2022,1,North,1159277,4981592
Delhi,2022,2,South,1013938,4587356
Delhi,2022,2,Central,1409776,5948542
Delhi,2022,2,New Delhi,1406687,5625084
Delhi,2022,2,West,2124626,7350241
Delhi,2022,2,South West,1155288,4151379
Delhi,2022,2,South East Delhi,1714507,6702101
Delhi,2022,2,Shahdara,870461,2605709
Delhi,2022,2,North East,779621,2614033
Delhi,2022,2,East,1066632,3524812
Delhi,2022,2,North West,1496002,4758442
Delhi,2022,2,North,1222605,4685381
Delhi,2022,3,South,1065631,4638847
Delhi,2022,3,Central,1483786,5742476
Delhi,2022,3,New Delhi,1479669,5253294
Delhi,2022,3,West,2235907,6992655
Delhi,2022,3,South West,1215697,3934907
Delhi,2022,3,South East Delhi,1804123,6340232
Delhi,2022,3,Shahdara,917096,2440841
Delhi,2022,3,North East,822038,2460332
Delhi,2022,3,East,1121596,3393992
Delhi,2022,3,North West,1575473,4399466
Delhi,2022,3,North,1288507,4322456
Delhi,2022,4,South,1117981,30173803
Delhi,2022,4,Central,1558400,47227767
Delhi,2022,4,New Delhi,1552874,49393657
Delhi,2022,4,West,2348063,52947462
Delhi,2022,4,South West,1275864,29437122
Delhi,2022,4,South East Delhi,1894776,53203998
Delhi,2022,4,Shahdara,963656,21436265
Delhi,2022,4,North East,864990,20440755
Delhi,2022,4,East,1177294,25719895
Delhi,2022,4,North West,1655730,36305502
Delhi,2022,4,North,1354521,35578523
Delhi,2023,1,South,1167338,4668358
Delhi,2023,1,Central,1629248,6215071
Delhi,2023,1,New Delhi,1622600,5117085
Delhi,2023,1,West,2453869,7209475
Delhi,2023,1,South West,1333347,3788785
Delhi,2023,1,South East Delhi,1980915,6467886
Delhi,2023,1,Shahdara,1007880,2584431
Delhi,2023,1,North East,906036,2613986
Delhi,2023,1,East,1230290,3461144
Delhi,2023,1,North West,1731494,4475947
Delhi,2023,1,North,1416994,4447621
Delhi,2023,2,South,1209741,4722227
Delhi,2023,2,Central,1690547,6131587
Delhi,2023,2,New Delhi,1682305,5181082
Delhi,2023,2,West,2546575,7256938
Delhi,2023,2,South West,1383364,3822184
Delhi,2023,2,South East Delhi,2055408,6504770
